"Seq_ID","Lactobacillus_crispatus","Lactobacillus_iners","Lactobacillus_gasseri","Lactobacillus_jensenii","Atopobium_vaginae","Prevotella_bivia","Catonella_morbi","Lactobacillus_delbrueckii","Anaerococcus_tetradius","Streptococcus_anginosus","Streptococcus_agalactiae","Prevotella_timonensis","Alloscardovia_omnicolens","Megasphaera_sueciensis","Lactobacillus_acidophilus","Finegoldia_magna","Prevotella_disiens","Prevotella_amnii","Lactobacillus_vaginalis","Anaerococcus_vaginalis","Mycoplasma_hominis","Dialister_micraerophilus","Lactobacillus_coleohominis","Peptoniphilus_harei","Aerococcus_christensenii","Anaeroglobus_geminatus","Enterococcus_faecalis","Ureaplasma_parvum","Bacteroides_fragilis","Anaerosphaera_aminiphila","Unclassified","Peptoniphilus_lacrimalis","Peptostreptococcus_anaerobius","Dialister_invisus","Parvimonas_micra","Gardnerella_vaginalis","Prevotella_oris","Shuttleworthia_satelles","Shuttleworthia_satelles_1","Peptoniphilus_ivorii","Prevotella_histicola","Bifidobacterium_breve","Peptoniphilus_gorbachii","Escherichia/Shigella_dysenteriae","Ureaplasma_urealyticum","Lactobacillus_taiwanensis","Prevotella_denticola","Staphylococcus_epidermidis","Streptococcus_sanguinis","Lactobacillus_rhamnosus","Lactobacillus_paracasei","Porphyromonas_uenonis","Peptoniphilus_duerdenii","Solobacterium_moorei","Actinobaculum_schaalii","Prevotella_corporis","Prevotella_buccalis","Anaerococcus_lactolyticus","Gemella_asaccharolytica","Atopobium_rimae","Peptococcus_niger","Lachnoanaerobaculum_umeaense","Escherichia/Shigella_flexneri","Actinobaculum_massiliense","Dialister_propionicifaciens","Sneathia_sanguinegens","Anaerococcus_murdochii","Fusobacterium_nucleatum","Porphyromonas_somerae","Bulleidia_extructa","Prevotella_oulorum","Streptococcus_urinalis","Klebsiella_pneumoniae","Mobiluncus_mulieris","Mobiluncus_curtisii","Actinomyces_neuii","Mogibacterium_timidum","Lactobacillus_ultunensis","Pseudomonas_hibiscicola","Atopobium_minutum"
"DL_108",7.969599977476,5.78387131607569,1.35782779598503,4.01106976059225,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066,-0.251610116449066
"DL_109",8.46780135668689,-0.156450907022753,-0.156450907022753,3.73536939108787,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753,-0.156450907022753
"DL_11",-0.104162874246786,-0.104162874246786,8.22886706549613,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786,-0.104162874246786
"DL_110",8.3548681513463,-0.137212339254865,-0.137212339254865,2.34769431053314,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865,-0.137212339254865
"DL_111",7.10552375496368,-0.125039398445613,-0.125039398445613,2.64754932379417,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613,-0.125039398445613
"DL_112",8.31976442872708,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355,-0.105313473781355
"DL_113",-0.0912980403159713,7.21254518496173,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713,-0.0912980403159713
"DL_114",-0.0914817443570988,7.2270578042108,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988,-0.0914817443570988
"DL_115",-0.122194256727569,7.86158681224988,-0.122194256727569,-0.122194256727569,-0.122194256727569,0.976418031940541,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,0.570952923832377,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569,-0.122194256727569
"DL_116",-0.117339334351025,8.17119512506289,-0.117339334351025,-0.117339334351025,-0.117339334351025,0.981272954317084,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025,-0.117339334351025
"DL_117",-0.101252018086708,7.9989094288499,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708,-0.101252018086708
"DL_118",-0.150621682188844,5.94068819988885,5.80780301084094,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844,-0.150621682188844
"DL_119",-0.189778092646795,7.62098002388256,7.18171120256748,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795,-0.189778092646795
"DL_12",-0.156624033742055,0.53652314681789,8.73571250589596,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,2.78781494542439,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055,-0.156624033742055
"DL_120",-0.162931113534422,7.36216963259138,5.34645722309356,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422,-0.162931113534422
"DL_121",-0.158771876414048,6.73183724373312,5.65236911656265,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048,-0.158771876414048
"DL_122",-0.0935053538259276,7.38692295224828,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276,-0.0935053538259276
